id_str,text,created_at,place
1.24324E+18,RT   thefirst   CamonCEO  ClearDaynNight  The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,2020-03-26 18:27,None
1.24324E+18,RT    When you decide to officially make learning online as a university  whereas majority of students don t have access to Intern,2020-03-26 18:27,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:27,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:27,None
1.24324E+18,Join the The University of Texas at Dallas team  See our latest  Education job openings  including  Part time Lectu,2020-03-26 18:26,"Place(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, id='bc7f3267d2efaf40', url='https://api.twitter.com/1.1/geo/id/bc7f3267d2efaf40.json', place_type='city', name='Richardson', full_name='Richardson, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, type='Polygon', coordinates=[[[-96.769003, 32.923164], [-96.612871, 32.923164], [-96.612871, 33.005805], [-96.769003, 33.005805]]]), attributes={})"
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:26,None
1.24324E+18,RT    University of East Anglia cancels graduations due to coronavirus outbreak,2020-03-26 18:25,None
1.24324E+18,I  lt 3 Brown University  Where students will smoke up advisors for develop safe space education,2020-03-26 18:25,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:25,None
1.24324E+18,RT    HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,2020-03-26 18:25,None
1.24324E+18,Federal judge  U M  students accused of  SexualAssault must have rights protected,2020-03-26 18:25,None
1.24324E+18,RT    WORK AND STUDY IN CANADA   Snowfox is a Canadian education consulting firm registered with the Corporate Affairs Commissi,2020-03-26 18:25,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:24,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:24,None
1.24324E+18,Conservative governments across Canada ran on cutting taxes  All of them made cuts to health care and education  Or,2020-03-26 18:23,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:23,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:23,None
1.24324E+18,RT   uasc  USask has a long history of distance education  as the idea of bringing the University to the people was one of its founding,2020-03-26 18:21,None
1.24324E+18,RT   7  Here is another piece from isolation   to   for a kind invitation to put this together     Coronavirus Pandemi,2020-03-26 18:21,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:21,None
1.24324E+18,Loma Linda University is looking for teammates like you  See our latest  Education job openings  including  Student,2020-03-26 18:20,"Place(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, id='f6abc2be7eacfe4e', url='https://api.twitter.com/1.1/geo/id/f6abc2be7eacfe4e.json', place_type='city', name='Loma Linda', full_name='Loma Linda, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, type='Polygon', coordinates=[[[-117.2779324, 34.032777], [-117.2188429, 34.032777], [-117.2188429, 34.0667247], [-117.2779324, 34.0667247]]]), attributes={})"
1.24324E+18,What is ure level of education  PG M Sc   Maybe u can do a part time job somewhere in a private Unive,2020-03-26 18:20,None
1.24324E+18,RT       Faculty of Education professors Michelle Hagerman      and Joel Westheimer     offer tips,2020-03-26 18:20,None
1.24324E+18,We need to move towards Cana,2020-03-26 18:19,None
1.24324E+18,RT    BIG DAY ALHUMDULILLAH  Presenting my thesis on the topic   Beautification In Islam   to the scholars  teachers and studen,2020-03-26 18:19,None
1.24324E+18,RT    Purdue University announces plan to hold remote commencement ceremony,2020-03-26 18:19,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:19,None
1.24324E+18,The Canadian Homeschooler Learner Centre is a free website developed by Discover Education Canada   Access is free,2020-03-26 18:18,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:18,None
1.24324E+18,RT    Only essential services to be available   Schools  colleges  University   all type of education is missing from the Ess,2020-03-26 18:18,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:18,None
1.24324E+18,Tax us 50  and   Free education    Primary   secondly    University  Free medical services  Good roads  Make it even 60,2020-03-26 18:17,None
1.24324E+18,RT   mixed up  Only essential services to be available    Schools  colleges  University   all type of education is missing from the E,2020-03-26 18:17,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:17,None
1.24324E+18,RT     Language is key in all of our teachings   land based learning must include language component  educator says,2020-03-26 18:16,None
1.24324E+18,Online classes are just to cover the courses at university s end  In technical degrees where healthy questioning fo,2020-03-26 18:16,None
1.24324E+18,RT   mixed up  Only essential services to be available    Schools  colleges  University   all type of education is missing from the E,2020-03-26 18:16,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:16,None
1.24324E+18,RT    Boston University senior Sophie Will looks out of her window on the University s South Campus  The coronavirus pandemic h,2020-03-26 18:16,None
1.24324E+18,These university that price gouge deserve to go out of business  They are a big business  NOT INSTITUTIO,2020-03-26 18:15,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:15,None
1.24324E+18,Chatbots are rapidly transforming higher education   and now they can become a key driver in improving retention ra,2020-03-26 18:15,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:14,None
1.24324E+18,The education system of the United States should be ashamed of itself    Look at the comments  people cannot d,2020-03-26 18:14,None
1.24324E+18,RT     Language is key in all of our teachings   land based learning must include language component  educator says,2020-03-26 18:14,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:14,None
1.24324E+18,I can t say I disagree  Through no fault of our own our education has been derailed  Many students had jobs within,2020-03-26 18:13,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:13,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:13,None
1.24324E+18,RT    In his final year  he co founded an NGO named Edenworld Initiative which carries out climate change advocacy and awareness,2020-03-26 18:13,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:13,None
1.24324E+18,RT    Hey Pumpkin  negligible   mortality numbers VS Covid  I can see why you miss these things    No senior education   Owens was,2020-03-26 18:12,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:12,None
1.24324E+18,RT       LuhBrat Nelson Mandela stated  Education is the most powerful weapon which you can use to change the world   Know,2020-03-26 18:12,None
1.24324E+18,RT   mixed up  Only essential services to be available    Schools  colleges  University   all type of education is missing from the E,2020-03-26 18:12,None
1.24324E+18,RT    15 ASU students have tested positive for COVID 19  university says,2020-03-26 18:11,None
1.24324E+18,RT   mixed up  Only essential services to be available    Schools  colleges  University   all type of education is missing from the E,2020-03-26 18:11,None
1.24324E+18,RT   mixed up  Only essential services to be available    Schools  colleges  University   all type of education is missing from the E,2020-03-26 18:11,None
1.24324E+18,The education world has been turned upside down   Online learning may reshape the classroom,2020-03-26 18:11,"Place(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, id='216dd1bcf824f9f7', url='https://api.twitter.com/1.1/geo/id/216dd1bcf824f9f7.json', place_type='admin', name='Greater Vancouver', full_name='Greater Vancouver, British Columbia', country_code='CA', country='Canada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, type='Polygon', coordinates=[[[-123.738375, 49.001921], [-122.406655, 49.001921], [-122.406655, 49.574551], [-123.738375, 49.574551]]]), attributes={})"
1.24324E+18,Faculty  staff and students are divided on a proposed partnership between Ryerson University and an international e,2020-03-26 18:11,None
1.24324E+18,Tohoku University has taken first place in the 2020 Times Higher Education Japan University Rankings,2020-03-26 18:11,None
1.24324E+18,respected president plz give summer break to University students online classes is loss of our education,2020-03-26 18:10,None
1.24324E+18,RT   chick00  If you are attending a Community College rn or a 4 year University I feel like we all getting the same quality of educa,2020-03-26 18:09,None
1.24324E+18,RT    Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,2020-03-26 18:09,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:09,None
1.24324E+18,RT   Purdue  Purdue s has launched its call center to provide information on what COVID 19 means for the university in Indiana  fro,2020-03-26 18:09,None
1.24324E+18,Only essential services to be available    Schools  colleges  University   all type of education is missing from th,2020-03-26 18:09,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:08,None
1.24324E+18,RT    15 ASU students have tested positive for COVID 19  university says,2020-03-26 18:08,None
1.24324E+18,if Slovenia can give free education  i think Canada could do the same,2020-03-26 18:08,None
1.24324E+18,RT     Humbled to sign my NLI and continue my education and baseball career at  Westcliff University  I want to thank head coach Da,2020-03-26 18:08,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:08,None
1.24324E+18,RT    Only essential services to be available    SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,2020-03-26 18:07,None
1.24324E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 18:07,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:07,None
1.24324E+18,University of East Anglia cancels graduations due to coronavirus outbreak,2020-03-26 18:07,None
1.24324E+18,University of East Anglia cancels graduations due to coronavirus outbreak,2020-03-26 18:07,None
1.24324E+18,RT   Ceyram  Ghana Medical Association we are understaffed  My school father got 7As and 1B in English  He was deprived admission into th,2020-03-26 18:06,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:06,None
1.24324E+18,Hey Pumpkin  negligible   mortality numbers VS Covid  I can see why you miss these things    No senior education,2020-03-26 18:06,None
1.24324E+18,Many parents have taken out loans for their children s university education   Are parent student l,2020-03-26 18:06,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:06,None
1.24324E+18,15 ASU students have tested positive for COVID 19  university says,2020-03-26 18:06,None
1.24324E+18,RT    If you are a business that can supply products and services to support Canada s response to COVID 19  join our webinar,2020-03-26 18:05,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:05,None
1.24324E+18,RT    Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,2020-03-26 18:05,None
1.24324E+18,I can t get this  How the hell in universe someone can be so stupid after persuading doctorate  Either,2020-03-26 18:05,None
1.24324E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 18:05,None
1.24324E+18,RT   7  Here is another piece from isolation   to   for a kind invitation to put this together     Coronavirus Pandemi,2020-03-26 18:05,None
1.24324E+18,RT    University of Minnesota is Hiring  Tenure Track Special Education,2020-03-26 18:05,None
1.24324E+18,Whether you re a  student union  school or  university  we re still here to help with all the essential  print you,2020-03-26 18:05,None
1.24324E+18,Here is another piece from isolation   to   for a kind invitation to put this together     Coronaviru,2020-03-26 18:05,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:05,None
1.24324E+18,This is going to make all the hysteria about online learning by the Ontario Teachers  Unions look like what it was,2020-03-26 18:04,None
1.24324E+18,RT    As the university resumed classes this week and education began through distance delivery  students and teachers have still,2020-03-26 18:04,None
1.24324E+18,RT    It is confirmed  universities will be closed until the end of this spring term in my country  I do not know how we wil,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:04,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:04,None
1.24324E+18,RT    If you are interested in learning how you can use Alteryx to enable your university to make better decisions with their,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:04,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:03,None
1.24324E+18,RT    HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,2020-03-26 18:03,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:02,None
1.24324E+18,RT    In fact not until I return to further my education in an university setting that I saw Canadian non Chinese male professo,2020-03-26 18:02,None
1.24324E+18,RT    Liberty University welcomes students back to campus despite coronavirus outbreak,2020-03-26 18:02,None
1.24324E+18,RT     Language is key in all of our teachings   land based learning must include language component  educator says,2020-03-26 18:02,None
1.24324E+18,RT       LuhBrat Nelson Mandela stated  Education is the most powerful weapon which you can use to change the world   Know,2020-03-26 18:02,None
1.24324E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 18:02,None
1.24324E+18,RT    HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,2020-03-26 18:01,None
1.24324E+18,RT    BTS WILL TEACH US KOREAN HANGUL  TXT WILL TEACH US PHYSICAL EDUCATION  GFRIEND WILL TEACH US MATH  WAW BIGHIT UNIVERSITY IS,2020-03-26 18:01,None
1.24324E+18,The Open University also offer free courses  sans accreditation,2020-03-26 18:01,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:01,None
1.24324E+18,Unfortunately we have a control group,2020-03-26 18:01,None
1.24324E+18,If you are a business that can supply products and services to support Canada s response to COVID 19  join our webi,2020-03-26 18:01,None
1.24324E+18,Diverse  Issues In Higher Education      recently featured a story on George Mason University s plan,2020-03-26 18:01,None
1.24324E+18,Purdue s has launched its call center to provide information on what COVID 19 means for the university in Indiana,2020-03-26 18:00,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 18:00,None
1.24324E+18,RT   kidd   The education world has been changed forever    Good read on the morning we launch   College remote learning  R2L   An,2020-03-26 17:59,None
1.24324E+18,RT    NCHE revokes Nsaka  Kayiwa University licences  The revocation of the licence does not affect the validity of any certifica,2020-03-26 17:59,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:59,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:59,None
1.24324E+18,In his final year  he co founded an NGO named Edenworld Initiative which carries out climate change advocacy and aw,2020-03-26 17:59,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:58,None
1.24324E+18,RT   uasc  USask has a long history of distance education  as the idea of bringing the University to the people was one of its founding,2020-03-26 17:58,None
1.24324E+18,RT    I m strong supporter of the Sierra Club and similar organizations  But is a public university the Sierra Club  Or should we foc,2020-03-26 17:57,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:57,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:56,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:56,None
1.24324E+18,RT    Staff survey    shows total collapse in trust  amp  confidence in management  against a backdrop of scary levels of b,2020-03-26 17:56,None
1.24324E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:56,None
1.24324E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:55,None
1.24323E+18,RT   thefirst   CamonCEO  ClearDaynNight  The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,2020-03-26 17:54,None
1.24323E+18,First  the dilemma is about having a trustworthy team   I would choose any top AI dev with specialism in Hamiltonia,2020-03-26 17:54,None
1.24323E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 17:54,None
1.24323E+18,RT    I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,2020-03-26 17:54,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:53,None
1.24323E+18,Saint Joseph s University s Kinney Center for Autism Education and Support is developing a series of videos that w,2020-03-26 17:53,None
1.24323E+18,RT     Humbled to sign my NLI and continue my education and baseball career at  Westcliff University  I want to thank head coach Da,2020-03-26 17:53,None
1.24323E+18,plus you get the same education for less    and you get priority admission into whatever florida univers,2020-03-26 17:53,None
1.24323E+18,RT       Faculty of Education professors Michelle Hagerman      and Joel Westheimer     offer tips,2020-03-26 17:53,None
1.24323E+18,RT   spiffy  Nelson Mandela stated  Education is the most powerful weapon which you can use to change the world   Knowledge is POWER,2020-03-26 17:53,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:52,None
1.24323E+18,RT     The Vice Chancellor can t ignore his own survey data  though  He needs to work much more closely with UCU on real action to resto,2020-03-26 17:52,None
1.24323E+18,RT    With charter schools are least legislated   amp cap lofted   AB is poised to introduce online virtual charter schools  The,2020-03-26 17:52,None
1.24323E+18,RT    Only essential services to be available    SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,2020-03-26 17:52,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:52,None
1.24323E+18,Alex Krumm and university President Wendy Wintersteen agreed that his employment was no longer  in their best inter,2020-03-26 17:52,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:51,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:51,None
1.24323E+18,RT    Only essential services to be available    SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,2020-03-26 17:51,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning skil,2020-03-26 17:50,None
1.24323E+18,RT    I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,2020-03-26 17:50,None
1.24323E+18,RT    The subject of this week s   is   femii  a 500 level student at UNILAG and he tells us about how he wanted to,2020-03-26 17:50,None
1.24323E+18,RT    Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,2020-03-26 17:50,None
1.24323E+18,Training and education  Free online Ivy League University courses,2020-03-26 17:50,None
1.24323E+18,RT   thefirst   CamonCEO  ClearDaynNight  The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,2020-03-26 17:49,None
1.24323E+18,RT    HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,2020-03-26 17:49,None
1.24323E+18,RT     Language is key in all of our teachings   land based learning must include language component  educator says,2020-03-26 17:49,None
1.24323E+18,Tried explaining this to a psychology student recently  Her response   Don t speak to me about this again     Took,2020-03-26 17:49,None
1.24323E+18,RT   uasc  USask has a long history of distance education  as the idea of bringing the University to the people was one of its founding,2020-03-26 17:49,None
1.24323E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 17:49,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:48,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:48,None
1.24323E+18,RT    Only essential services to be available   Schools  colleges  University   all type of education is missing from the Ess,2020-03-26 17:48,None
1.24323E+18,RT    I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,2020-03-26 17:48,None
1.24323E+18,Education doesn t make intellectuals  Jamia Millia professor fails 15 non Muslim students  university suspends him,2020-03-26 17:48,None
1.24323E+18,RT    I know that education can only take us so far  but it is really cool to see students from all disciplines and outside the un,2020-03-26 17:48,None
1.24323E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 17:47,None
1.24323E+18,Education is not just about going to University and getting a degree  It is about widening our knowledge and learni,2020-03-26 17:46,None
1.24323E+18,RT    Only essential services to be available    SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,2020-03-26 17:46,None
1.24323E+18,RT    Today   OCR entered into a resolution agreement with Penn State University to resolve Title IX violations and concerns O,2020-03-26 17:46,None
1.24323E+18,Canada is giving everyone home from work 2k  and has already been paying for healthcare and education   But the US,2020-03-26 17:46,None
1.24323E+18,RT   Brennan22  I am excited to announce my verbal commitment to play D1 soccer and continue my education at Depaul University  I would,2020-03-26 17:45,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:45,None
1.24323E+18,RT    I hope that  COVID19 serves as a reminder that Canada s public health system requires massive investments  and a strengt,2020-03-26 17:43,None
1.24323E+18,I know that education can only take us so far  but it is really cool to see students from all disciplines and outsi,2020-03-26 17:43,None
1.24323E+18,RT   144  The German Ministry of Education and university hospitals have come together to share knowledge about the new coronavirus,2020-03-26 17:43,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:43,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:43,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:43,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:43,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:41,None
1.24323E+18,Wholeheartedly agree  The community college education I received was incredibly rigorous  When I tra,2020-03-26 17:41,None
1.24323E+18,Only essential services to be available    Schools  colleges  University   all type of education is missing from th,2020-03-26 17:41,None
1.24323E+18,More initiatives toward virtual learning,2020-03-26 17:41,None
1.24323E+18,Then why is the number of doctors per capita the same in the US and Canada  It s much more complicated than cost of education,2020-03-26 17:41,None
1.24323E+18,RT    In fact not until I return to further my education in an university setting that I saw Canadian non Chinese male professo,2020-03-26 17:41,None
1.24323E+18,RT     The Vice Chancellor can t ignore his own survey data  though  He needs to work much more closely with UCU on real action to resto,2020-03-26 17:41,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:40,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:40,None
1.24323E+18,RT    Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,2020-03-26 17:40,None
1.24323E+18,Graduation rate for Native students surges at the University of Minnesota  education,2020-03-26 17:40,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:39,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:39,None
1.24323E+18,RT   thefirst   CamonCEO  ClearDaynNight  The first 3 pictures are Sola Akinriade Central library  Osun state university  the next 2 a,2020-03-26 17:39,None
1.24323E+18,RT       Faculty of Education professors Michelle Hagerman      and Joel Westheimer     offer tips,2020-03-26 17:38,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:38,None
1.24323E+18,amp  039 The education world has been turned upside down   Online learning may reshape the classroom  via,2020-03-26 17:38,None
1.24323E+18,RT    2020  HorizonReport Implications Essay  Egyptian  HigherEd  Open education might help Egyptian higher ed address inequities i,2020-03-26 17:38,None
1.24323E+18,RT    As COVID 19 continues to disrupt many aspects of life  the University has decided to implement optional  Pass Fail  gra,2020-03-26 17:37,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:37,None
1.24323E+18,RT    Teachers   reach your students   no matter where they are   RemoteLearning      edutech https,2020-03-26 17:37,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:37,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:36,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:36,None
1.24323E+18,Santa Clara University is looking for teammates like you  See our latest  Education job openings  including  Senior,2020-03-26 17:36,"Place(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, id='4b58830723ec6371', url='https://api.twitter.com/1.1/geo/id/4b58830723ec6371.json', place_type='city', name='Santa Clara', full_name='Santa Clara, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D6BF6DC10>, type='Polygon', coordinates=[[[-122.005597, 37.322943], [-121.930045, 37.322943], [-121.930045, 37.419037], [-122.005597, 37.419037]]]), attributes={})"
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:36,None
1.24323E+18,Please raise the voice for this issue of students  It is not the issue of a single department of any University  It,2020-03-26 17:35,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:35,None
1.24323E+18,In fact not until I return to further my education in an university setting that I saw Canadian non Chinese male pr,2020-03-26 17:35,None
1.24323E+18,RT    Only essential services to be available   Schools  colleges  University   all type of education is missing from the Ess,2020-03-26 17:35,None
1.24323E+18,Hi Mr  McGlinnen  I had you for 8th grade history and graduated in 2016  I m currently a Senior at Oakla,2020-03-26 17:35,None
1.24323E+18,RT    Yes  indeed   In Canada we need to protect public education and ramp up  ECEforAll along with other economic,2020-03-26 17:34,None
1.24323E+18,RT        rapunzel4     butter,2020-03-26 17:34,None
1.24323E+18,RT    Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,2020-03-26 17:34,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:34,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:33,None
1.24323E+18,RT     13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,2020-03-26 17:33,None
